tick,reference_kpa,sensed_kpa
17142,101.32,171.595
17146,101.32,149.084
17150,101.32,169.77
17154,101.32,184.372
17158,101.32,193.802
17162,101.32,179.504
17166,101.32,173.725
17170,101.32,195.019
17174,101.32,189.847
17178,101.32,169.77
17182,101.32,180.113
17186,101.32,194.41
17190,101.32,180.113
17194,101.32,165.207
17198,101.32,186.501
17202,101.32,196.844
17206,101.32,181.33
17210,101.32,150.301
17214,101.32,163.686
17218,101.32,180.113
17222,101.32,197.756
17226,101.32,182.851
17230,101.32,176.767
17234,101.32,188.63
17238,101.32,198.061
17242,101.32,190.76
17246,101.32,161.557
17250,101.32,170.987
17254,101.32,189.847
17258,101.32,198.365
17262,101.32,173.725
17266,101.32,155.473
17270,101.32,174.941
17274,101.32,187.718
17278,101.32,195.627
17282,101.32,200.798
17286,101.32,162.773
17290,101.32,146.651
17294,101.32,148.78
17298,101.32,133.874
17302,101.32,153.343
17306,101.32,141.784
17310,101.32,166.12
17314,101.32,181.938
17318,101.32,174.029
17322,101.32,161.252
17326,101.32,181.025
17330,101.32,180.721
17334,101.32,149.997
17338,101.32,142.696
17342,101.32,166.424
17346,101.32,182.242
17350,101.32,181.33
17354,101.32,145.738
17358,101.32,152.126
17362,101.32,176.158
17366,101.32,187.718
17370,101.32,173.725
17374,101.32,170.683
17378,101.32,184.372
17382,101.32,193.498
17386,101.32,177.679
17390,101.32,172.812
17394,101.32,190.76
17398,101.32,177.679
17402,101.32,148.172
17406,101.32,183.763
17410,101.32,189.239
17414,101.32,181.634
17418,101.32,150.605
17422,101.32,179.504
17426,101.32,190.76
17430,101.32,177.679
17434,101.32,158.21
17438,101.32,168.857
17442,101.32,186.805
17446,101.32,196.844
17450,101.32,175.854
17454,101.32,152.126
17458,101.32,173.725
17462,101.32,183.763
17466,101.32,195.019
17470,101.32,183.155
17474,101.32,162.165
17478,101.32,181.938
17482,101.32,195.627
17486,101.32,190.151
17490,101.32,160.948
17494,101.32,172.204
17498,101.32,188.022
17502,101.32,195.323
17506,101.32,179.504
17510,101.32,174.333
17514,101.32,186.805
17518,101.32,196.235
17522,101.32,180.113
17526,101.32,174.941
17530,101.32,187.414
17534,101.32,195.323
17538,101.32,180.113
17542,101.32,174.333
17546,101.32,187.109
17550,101.32,195.019
17554,101.32,179.504
17558,101.32,174.333
17562,101.32,186.805
17566,101.32,195.323
17570,101.32,179.504
17574,101.32,174.029
17578,101.32,186.805
17582,101.32,195.019
17586,101.32,179.504
17590,101.32,174.333
17594,101.32,186.805
17598,101.32,194.714
17602,101.32,179.504
17606,101.32,174.029
17610,101.32,186.805
17614,101.32,194.714
17618,101.32,188.326
17622,101.32,179.504
17626,101.32,188.63
17630,101.32,195.627
17634,101.32,186.805
17638,101.32,186.805
17642,101.32,197.148
17646,101.32,191.672
17650,101.32,172.812
17654,101.32,182.851
17658,101.32,190.456
17662,101.32,198.669
17666,101.32,180.721
17670,101.32,165.511
17674,101.32,184.372
17678,101.32,195.627
17682,101.32,181.634
17686,101.32,166.12
17690,101.32,181.634
17694,101.32,191.977
17698,101.32,197.148
17702,101.32,180.721
17706,101.32,174.941
17710,101.32,187.414
17714,101.32,197.148
17718,101.32,181.33
17722,101.32,175.55
17726,101.32,191.672
17730,101.32,197.452
17734,101.32,187.718
17738,101.32,164.903
17742,101.32,180.417
17746,101.32,191.064
17750,101.32,196.844
17754,101.32,187.718
17758,101.32,169.162
17762,101.32,187.718
17766,101.32,197.148
17770,101.32,201.103
17774,101.32,167.945
17778,101.32,159.123
17782,101.32,177.375
17786,101.32,193.802
17790,101.32,199.582
17794,101.32,182.242
17798,101.32,166.424
17802,101.32,178.288
17806,101.32,189.543
17810,101.32,200.798
17814,101.32,193.193
17818,101.32,176.462
17822,101.32,191.064
17826,101.32,198.061
17830,101.32,201.711
17834,101.32,151.518
17838,101.32,136.004
17842,101.32,118.969
17846,101.32,114.406
17850,101.32,111.059
17854,101.32,109.538
17858,101.32,108.017
17862,101.32,106.496
17866,101.32,106.496
17870,101.32,106.496
17874,101.32,106.192
17878,101.32,105.584
17882,101.32,105.28
17886,101.32,105.584
17890,101.32,105.888
17894,101.32,101.021
17898,101.32,103.15
17902,101.32,185.893
17906,101.32,157.906
17910,101.32,150.605
17914,101.32,167.641
17918,101.32,188.63
17922,101.32,185.893
17926,101.32,158.515
17930,101.32,147.563
17934,101.32,169.77
17938,101.32,184.372
17942,101.32,191.977
17946,101.32,193.802
17950,101.32,167.336
17954,101.32,170.378
17958,101.32,187.414
17962,101.32,197.756
17966,101.32,200.494
17970,101.32,167.945
17974,101.32,139.046
17978,101.32,160.34
17982,101.32,152.431
17986,101.32,173.116
17990,101.32,191.368
17994,101.32,177.983
17998,101.32,158.819
18002,101.32,183.459
18006,101.32,193.498
18010,101.32,181.33
18014,101.32,170.683
18018,101.32,181.33
18022,101.32,193.802
18026,101.32,191.977
18030,101.32,162.469
18034,101.32,149.997
18038,101.32,161.861
18042,101.32,187.718
18046,101.32,197.452
18050,101.32,201.103
18054,101.32,161.861
18058,101.32,156.689
18062,101.32,175.854
18066,101.32,188.326
18070,101.32,196.844
18074,101.32,199.277
18078,101.32,196.235
18082,101.32,163.382
18086,101.32,161.252
18090,101.32,189.239
18094,101.32,197.148
18098,101.32,182.546
18102,101.32,166.424
18106,101.32,178.288
18110,101.32,189.847
18114,101.32,197.452
18118,101.32,203.232
18122,101.32,169.162
18126,101.32,147.259
18130,101.32,169.466
18134,101.32,154.256
18138,101.32,184.372
18142,101.32,193.802
18146,101.32,199.582
18150,101.32,155.473
18154,101.32,149.084
18158,101.32,154.864
18162,101.32,145.434
18166,101.32,152.431
18170,101.32,146.955
18174,101.32,169.466
18178,101.32,187.109
18182,101.32,202.319
18186,101.32,193.498
18190,101.32,173.725
18194,101.32,186.197
18198,101.32,196.54
18202,101.32,203.84
18206,101.32,191.672
18210,101.32,182.242
18214,101.32,191.977
18218,101.32,198.669
18222,101.32,205.361
18226,101.32,183.763
18230,101.32,177.071
18234,101.32,188.63
18238,101.32,196.235
18242,101.32,203.536
18246,101.32,185.588
18250,101.32,178.592
18254,101.32,190.151
18258,101.32,198.061
18262,101.32,201.407
18266,101.32,181.938
18270,101.32,176.158
18274,101.32,188.63
18278,101.32,196.54
18282,101.32,200.798
18286,101.32,181.938
18290,101.32,176.462
18294,101.32,189.239
18298,101.32,197.148
18302,101.32,181.938
18306,101.32,176.462
18310,101.32,188.935
18314,101.32,198.973
18318,101.32,192.585
18322,101.32,182.546
18326,101.32,191.368
18330,101.32,199.582
18334,101.32,191.672
18338,101.32,173.42
18342,101.32,188.022
18346,101.32,196.54
18350,101.32,183.763
18354,101.32,152.431
18358,101.32,171.899
18362,101.32,183.459
18366,101.32,195.627
18370,101.32,181.025
18374,101.32,161.557
18378,101.32,179.2
18382,101.32,195.019
18386,101.32,178.592
18390,101.32,174.029
18394,101.32,189.847
18398,101.32,197.452
18402,101.32,200.494
18406,101.32,167.945
18410,101.32,157.298
18414,101.32,180.417
18418,101.32,191.977
18422,101.32,199.277
18426,101.32,182.851
18430,101.32,176.462
18434,101.32,188.935
18438,101.32,197.148
18442,101.32,203.536
18446,101.32,177.983
18450,101.32,151.214
18454,101.32,152.126
18458,101.32,143.305
18462,101.32,149.693
18466,101.32,145.738
18470,101.32,173.725
18474,101.32,190.151
18478,101.32,177.375
18482,101.32,159.123
18486,101.32,177.679
18490,101.32,191.977
18494,101.32,171.899
18498,101.32,140.263
18502,101.32,165.511
18506,101.32,163.382
18510,101.32,180.417
18514,101.32,191.368
18518,101.32,177.983
18522,101.32,165.207
18526,101.32,181.33
18530,101.32,191.977
18534,101.32,198.061
18538,101.32,156.385
18542,101.32,159.427
18546,101.32,177.983
18550,101.32,194.106
18554,101.32,197.452
18558,101.32,176.462
18562,101.32,172.508
18566,101.32,186.197
18570,101.32,195.323
18574,101.32,191.064
18578,101.32,167.336
18582,101.32,179.809
18586,101.32,190.151
18590,101.32,198.365
18594,101.32,180.417
18598,101.32,170.987
18602,101.32,184.98
18606,101.32,199.277
18610,101.32,183.155
18614,101.32,179.809
18618,101.32,190.151
18622,101.32,198.365
18626,101.32,190.456
18630,101.32,161.557
18634,101.32,177.679
18638,101.32,191.064
18642,101.32,197.148
18646,101.32,189.239
18650,101.32,171.291
18654,101.32,185.588
18658,101.32,196.54
18662,101.32,176.158
18666,101.32,171.899
18670,101.32,185.588
18674,101.32,195.931
18678,101.32,190.76
18682,101.32,174.333
18686,101.32,186.197
18690,101.32,197.452
18694,101.32,181.634
18698,101.32,175.55
18702,101.32,191.368
18706,101.32,199.277
18710,101.32,190.151
18714,101.32,174.333
18718,101.32,186.501
18722,101.32,196.54
18726,101.32,200.19
18730,101.32,155.473
18734,101.32,152.735
18738,101.32,176.767
18742,101.32,193.193
18746,101.32,198.973
18750,101.32,191.064
18754,101.32,172.508
18758,101.32,190.76
18762,101.32,196.844
18766,101.32,180.721
18770,101.32,171.291
18774,101.32,193.498
18778,101.32,197.452
18782,101.32,183.763
18786,101.32,167.032
18790,101.32,184.676
18794,101.32,197.756
18798,101.32,191.064
18802,101.32,160.948
18806,101.32,177.071
18810,101.32,186.197
18814,101.32,198.973
18818,101.32,182.242
18822,101.32,155.473
18826,101.32,171.899
18830,101.32,188.022
18834,101.32,197.452
18838,101.32,181.938
18842,101.32,170.683
18846,101.32,184.676
18850,101.32,193.498
18854,101.32,200.19
18858,101.32,195.323
18862,101.32,157.906
18866,101.32,173.42
18870,101.32,186.197
18874,101.32,194.714
18878,101.32,203.232
18882,101.32,189.239
18886,101.32,180.721
18890,101.32,188.63
18894,101.32,195.931
18898,101.32,203.84
18902,101.32,203.84
18906,101.32,163.686
18910,101.32,143.913
18914,101.32,151.518
18918,101.32,139.958
18922,101.32,162.773
18926,101.32,153.952
18930,101.32,174.333
18934,101.32,193.498
18938,101.32,200.19
18942,101.32,168.553
18946,101.32,142.696
18950,101.32,161.252
18954,101.32,152.735
18958,101.32,183.459
18962,101.32,194.41
18966,101.32,199.886
18970,101.32,167.336
18974,101.32,152.126
18978,101.32,172.204
18982,101.32,192.281
18986,101.32,201.407
18990,101.32,176.767
18994,101.32,167.641
18998,101.32,185.284
19002,101.32,195.627
19006,101.32,202.624
19010,101.32,191.064
19014,101.32,156.081
19018,101.32,174.637
19022,101.32,193.802
19026,101.32,202.928
19030,101.32,199.582
19034,101.32,158.515
19038,101.32,168.249
19042,101.32,185.284
19046,101.32,200.19
19050,101.32,204.449
19054,101.32,160.644
19058,101.32,134.787
19062,101.32,158.515
19066,101.32,158.819
19070,101.32,176.767
19074,101.32,188.326
19078,101.32,177.983
19082,101.32,163.078
19086,101.32,178.592
19090,101.32,191.672
19094,101.32,188.63
19098,101.32,153.952
19102,101.32,160.644
19106,101.32,177.679
19110,101.32,194.41
19114,101.32,181.634
19118,101.32,153.343
19122,101.32,176.767
19126,101.32,193.802
19130,101.32,191.064
19134,101.32,150.91
19138,101.32,132.049
19142,101.32,155.777
19146,101.32,154.864
19150,101.32,177.679
19154,101.32,192.889
19158,101.32,182.546
19162,101.32,161.252
19166,101.32,177.375
19170,101.32,188.63
19174,101.32,195.931
19178,101.32,192.281
19182,101.32,154.56
19186,101.32,173.42
19190,101.32,186.197
19194,101.32,194.714
19198,101.32,201.103
19202,101.32,161.557
19206,101.32,142.392
19210,101.32,160.948
19214,101.32,145.13
19218,101.32,162.773
19222,101.32,191.977
19226,101.32,188.935
19230,101.32,173.116
19234,101.32,175.854
19238,101.32,183.763
19242,101.32,198.365
19246,101.32,174.029
19250,101.32,154.864
19254,101.32,178.288
19258,101.32,195.019
19262,101.32,191.368
19266,101.32,161.557
19270,101.32,178.288
19274,101.32,192.585
19278,101.32,198.365
19282,101.32,196.844
19286,101.32,151.518
19290,101.32,132.353
19294,101.32,147.259
19298,101.32,132.353
19302,101.32,159.123
19306,101.32,129.007
19310,101.32,138.742
19314,101.32,142.696
19318,101.32,170.683
19322,101.32,186.805
19326,101.32,194.106
19330,101.32,158.819
19334,101.32,150.605
19338,101.32,170.987
19342,101.32,187.109
19346,101.32,198.061
19350,101.32,181.025
19354,101.32,154.56
19358,101.32,173.42
19362,101.32,185.893
19366,101.32,197.148
19370,101.32,184.067
19374,101.32,156.385
19378,101.32,178.288
19382,101.32,188.935
19386,101.32,196.235
19390,101.32,181.634
19394,101.32,155.777
19398,101.32,180.417
19402,101.32,190.76
19406,101.32,197.148
19410,101.32,198.061
19414,101.32,153.343
19418,101.32,136.308
19422,101.32,158.515
19426,101.32,150.301
19430,101.32,178.288
19434,101.32,191.368
19438,101.32,169.466
19442,101.32,167.641
19446,101.32,184.372
19450,101.32,195.931
19454,101.32,180.721
19458,101.32,174.333
19462,101.32,186.197
19466,101.32,194.106
19470,101.32,187.109
19474,101.32,167.945
19478,101.32,181.025
19482,101.32,192.585
19486,101.32,178.288
19490,101.32,152.735
19494,101.32,164.903
19498,101.32,177.071
19502,101.32,192.281
19506,101.32,178.288
19510,101.32,173.116
19514,101.32,185.588
19518,101.32,193.193
19522,101.32,177.375
19526,101.32,172.508
19530,101.32,185.588
19534,101.32,193.498
19538,101.32,177.679
19542,101.32,172.508
19546,101.32,185.284
19550,101.32,193.498
19554,101.32,177.983
19558,101.32,172.812
19562,101.32,185.284
19566,101.32,193.193
19570,101.32,177.983
19574,101.32,172.812
19578,101.32,185.284
19582,101.32,193.498
19586,101.32,177.679
19590,101.32,168.553
19594,101.32,185.284
19598,101.32,193.498
19602,101.32,177.983
19606,101.32,172.812
19610,101.32,185.588
19614,101.32,193.498
19618,101.32,177.983
19622,101.32,172.508
19626,101.32,185.284
19630,101.32,193.498
19634,101.32,177.983
19638,101.32,172.508
19642,101.32,185.284
19646,101.32,193.498
19650,101.32,177.983
19654,101.32,176.462
19658,101.32,185.588
19662,101.32,193.498
19666,101.32,177.983
19670,101.32,172.508
19674,101.32,185.588
19678,101.32,193.498
19682,101.32,177.679
19686,101.32,168.553
19690,101.32,185.588
19694,101.32,193.498
19698,101.32,177.983
19702,101.32,172.812
19706,101.32,185.284
19710,101.32,193.498
19714,101.32,177.983
19718,101.32,176.462
19722,101.32,188.022
19726,101.32,194.41
19730,101.32,176.767
19734,101.32,171.899
19738,101.32,184.98
19742,101.32,193.193
19746,101.32,178.288
19750,101.32,173.116
19754,101.32,185.893
19758,101.32,193.498
19762,101.32,177.679
19766,101.32,172.812
19770,101.32,185.588
19774,101.32,193.498
19778,101.32,186.197
19782,101.32,147.868
19786,101.32,168.553
19790,101.32,183.155
19794,101.32,192.281
19798,101.32,177.679
19802,101.32,172.508
19806,101.32,185.284
19810,101.32,193.193
19814,101.32,176.767
19818,101.32,172.204
19822,101.32,185.284
19826,101.32,193.193
19830,101.32,177.679
19834,101.32,172.508
19838,101.32,185.284
19842,101.32,191.672
19846,101.32,187.414
19850,101.32,177.983
19854,101.32,185.588
19858,101.32,192.889
19862,101.32,176.767
19866,101.32,172.204
19870,101.32,185.284
19874,101.32,193.193
19878,101.32,177.679
19882,101.32,172.508
19886,101.32,185.588
19890,101.32,193.193
19894,101.32,177.679
19898,101.32,172.812
19902,101.32,185.588
19906,101.32,193.193
19910,101.32,186.805
19914,101.32,178.288
19918,101.32,187.718
19922,101.32,193.802
19926,101.32,176.462
19930,101.32,171.899
19934,101.32,184.98
19938,101.32,194.714
19942,101.32,179.2
19946,101.32,173.725
19950,101.32,186.197
19954,101.32,194.106
19958,101.32,178.592
19962,101.32,173.116
19966,101.32,185.588
19970,101.32,194.106
19974,101.32,178.592
19978,101.32,173.42
19982,101.32,185.893
19986,101.32,193.802
19990,101.32,178.288
19994,101.32,173.116
19998,101.32,185.588
20002,101.32,193.498
20006,101.32,178.288
20010,101.32,172.812
20014,101.32,185.588
20018,101.32,193.498
20022,101.32,177.983
20026,101.32,173.116
20030,101.32,185.588
20034,101.32,194.106
20038,101.32,178.592
20042,101.32,173.116
20046,101.32,185.893
20050,101.32,195.019
20054,101.32,178.592
20058,101.32,173.116
20062,101.32,188.326
20066,101.32,195.019
20070,101.32,178.592
20074,101.32,173.116
20078,101.32,185.588
20082,101.32,193.802
20086,101.32,178.896
20090,101.32,173.42
20094,101.32,183.459
20098,101.32,194.106
20102,101.32,179.2
20106,101.32,173.42
20110,101.32,186.197
20114,101.32,193.802
20118,101.32,178.288
20122,101.32,172.812
20126,101.32,185.588
20130,101.32,193.802
20134,101.32,178.288
20138,101.32,172.812
20142,101.32,185.588
20146,101.32,193.498
20150,101.32,177.983
20154,101.32,172.812
20158,101.32,187.718
20162,101.32,194.41
20166,101.32,185.893
20170,101.32,177.983
20174,101.32,188.022
20178,101.32,195.019
20182,101.32,177.983
20186,101.32,172.812
20190,101.32,188.022
20194,101.32,195.019
20198,101.32,186.805
20202,101.32,163.686
20206,101.32,178.288
20210,101.32,188.935
20214,101.32,196.54
20218,101.32,172.508
20222,101.32,169.162
20226,101.32,183.155
20230,101.32,196.235
20234,101.32,191.064
20238,101.32,180.417
20242,101.32,187.109
20246,101.32,197.756
20250,101.32,190.151
20254,101.32,180.417
20258,101.32,189.543
20262,101.32,196.235
20266,101.32,188.63
20270,101.32,174.029
20274,101.32,188.022
20278,101.32,195.323
20282,101.32,188.326
20286,101.32,173.725
20290,101.32,186.501
20294,101.32,192.889
20298,101.32,189.239
20302,101.32,166.12
20306,101.32,180.417
20310,101.32,188.326
20314,101.32,197.148
20318,101.32,178.896
20322,101.32,153.343
20326,101.32,178.896
20330,101.32,193.802
20334,101.32,192.585
20338,101.32,174.637
20342,101.32,179.504
20346,101.32,190.151
20350,101.32,196.844
20354,101.32,179.2
20358,101.32,173.42
20362,101.32,185.893
20366,101.32,194.41
20370,101.32,200.494
20374,101.32,156.081
20378,101.32,142.088
20382,101.32,163.382
20386,101.32,163.686
20390,101.32,179.809
20394,101.32,190.456
20398,101.32,177.071
20402,101.32,171.899
20406,101.32,182.242
20410,101.32,191.977
20414,101.32,178.592
20418,101.32,173.42
20422,101.32,185.893
20426,101.32,192.889
20430,101.32,176.767
20434,101.32,172.204
20438,101.32,185.284
20442,101.32,193.802
20446,101.32,170.683
20450,101.32,173.116
20454,101.32,185.893
20458,101.32,193.802
20462,101.32,178.288
20466,101.32,173.116
20470,101.32,183.155
20474,101.32,194.41
20478,101.32,179.2
20482,101.32,173.725
20486,101.32,186.197
20490,101.32,194.106
20494,101.32,178.592
20498,101.32,173.42
20502,101.32,185.893
20506,101.32,194.106
20510,101.32,178.592
20514,101.32,173.116
20518,101.32,185.893
20522,101.32,193.498
20526,101.32,178.288
20530,101.32,173.116
20534,101.32,185.893
20538,101.32,194.106
20542,101.32,178.288
20546,101.32,173.116
20550,101.32,185.893
20554,101.32,194.106
20558,101.32,178.592
20562,101.32,173.116
20566,101.32,188.326
20570,101.32,194.714
20574,101.32,177.679
20578,101.32,172.508
20582,101.32,185.588
20586,101.32,193.802
20590,101.32,178.592
20594,101.32,169.162
20598,101.32,185.588
20602,101.32,193.802
20606,101.32,178.288
20610,101.32,173.116
20614,101.32,185.588
20618,101.32,195.323
20622,101.32,179.504
20626,101.32,174.029
20630,101.32,186.501
20634,101.32,194.714
20638,101.32,179.2
20642,101.32,173.42
20646,101.32,186.197
20650,101.32,194.106
20654,101.32,178.592
20658,101.32,173.42
20662,101.32,185.893
20666,101.32,194.106
20670,101.32,178.592
20674,101.32,173.42
20678,101.32,186.197
20682,101.32,193.802
20686,101.32,178.288
20690,101.32,169.162
20694,101.32,185.588
20698,101.32,193.498
20702,101.32,178.288
20706,101.32,173.116
20710,101.32,186.197
20714,101.32,194.106
20718,101.32,178.288
20722,101.32,173.116
20726,101.32,185.893
20730,101.32,193.802
20734,101.32,178.592
20738,101.32,173.42
20742,101.32,185.893
20746,101.32,193.802
20750,101.32,178.592
20754,101.32,169.162
20758,101.32,185.893
20762,101.32,193.802
20766,101.32,178.592
20770,101.32,173.42
20774,101.32,186.197
20778,101.32,194.106
20782,101.32,186.501
20786,101.32,158.21
20790,101.32,164.599
20794,101.32,188.63
20798,101.32,196.235
20802,101.32,186.197
20806,101.32,163.686
20810,101.32,179.504
20814,101.32,197.452
20818,101.32,182.546
20822,101.32,155.777
20826,101.32,181.33
20830,101.32,193.498
20834,101.32,197.148
20838,101.32,181.634
20842,101.32,175.246
20846,101.32,189.543
20850,101.32,200.494
20854,101.32,182.242
20858,101.32,175.55
20862,101.32,191.977
20866,101.32,199.582
20870,101.32,191.977
20874,101.32,168.249
20878,101.32,174.333
20882,101.32,195.019
20886,101.32,202.319
20890,101.32,198.365
20894,101.32,163.686
20898,101.32,181.025
20902,101.32,193.193
20906,101.32,198.973
20910,101.32,201.711
20914,101.32,167.945
20918,101.32,152.431
20922,101.32,172.508
20926,101.32,176.158
20930,101.32,188.022
20934,101.32,198.365
20938,101.32,203.84
20942,101.32,163.382
20946,101.32,156.385
20950,101.32,171.291
20954,101.32,193.802
20958,101.32,198.669
20962,101.32,202.319
20966,101.32,181.025
20970,101.32,154.864
20974,101.32,166.424
20978,101.32,184.676
20982,101.32,195.627
20986,101.32,203.232
20990,101.32,183.459
20994,101.32,156.081
20998,101.32,181.634
21002,101.32,191.977
21006,101.32,201.103
21010,101.32,204.753
21014,101.32,164.294
21018,101.32,156.689
21022,101.32,175.246
21026,101.32,187.718
21030,101.32,201.407
21034,101.32,194.106
21038,101.32,163.686
21042,101.32,178.896
21046,101.32,190.151
21050,101.32,197.148
21054,101.32,201.407
21058,101.32,202.319
21062,101.32,182.242
21066,101.32,142.088
21070,101.32,145.434
21074,101.32,149.084
21078,101.32,181.938
21082,101.32,195.627
21086,101.32,200.19
21090,101.32,167.336
21094,101.32,158.21
21098,101.32,176.462
21102,101.32,192.889
21106,101.32,198.061
21110,101.32,181.025
21114,101.32,165.511
21118,101.32,186.805
21122,101.32,196.235
21126,101.32,200.798
21130,101.32,162.165
21134,101.32,149.389
21138,101.32,150.605
21142,101.32,141.784
21146,101.32,139.654
21150,101.32,132.658
21154,101.32,118.056
21158,101.32,115.622
21162,101.32,110.755
21166,101.32,108.93
21170,101.32,108.322
21174,101.32,107.105
21178,101.32,105.584
21182,101.32,105.28
21186,101.32,105.584
21190,101.32,103.454
21194,101.32,96.762
21198,101.32,99.4998
21202,101.32,197.452
21206,101.32,205.666
21210,101.32,164.294
21214,101.32,132.962
21218,101.32,174.029
21222,101.32,152.735
21226,101.32,178.896
21230,101.32,193.802
21234,101.32,169.162
21238,101.32,163.078
21242,101.32,182.546
21246,101.32,194.41
21250,101.32,197.148
21254,101.32,201.711
21258,101.32,151.214
21262,101.32,135.395
21266,101.32,125.053
21270,101.32,116.839
21274,101.32,112.58
21278,101.32,109.843
21282,101.32,108.017
21286,101.32,107.105
21290,101.32,106.192
21294,101.32,105.584
21298,101.32,105.584
21302,101.32,105.584
21306,101.32,105.28
21310,101.32,104.671
21314,101.32,104.975
21318,101.32,101.629
21322,101.32,97.6746
21326,101.32,125.357
21330,101.32,152.735
21334,101.32,173.116
21338,101.32,162.165
21342,101.32,138.742
21346,101.32,157.298
21350,101.32,182.546
21354,101.32,181.634
21358,101.32,150.605
21362,101.32,129.311
21366,101.32,146.042
21370,101.32,142.696
21374,101.32,178.896
21378,101.32,177.375
21382,101.32,152.431
21386,101.32,156.689
21390,101.32,179.2
21394,101.32,192.281
21398,101.32,146.651
21402,101.32,145.13
21406,101.32,179.809
21410,101.32,192.585
21414,101.32,197.452
21418,101.32,154.256
21422,101.32,128.703
21426,101.32,167.641
21430,101.32,153.952
21434,101.32,173.725
21438,101.32,186.197
21442,101.32,193.802
21446,101.32,147.259
21450,101.32,146.651
21454,101.32,180.721
21458,101.32,193.193
21462,101.32,189.543
21466,101.32,165.511
21470,101.32,174.333
21474,101.32,187.109
21478,101.32,196.844
21482,101.32,198.365
21486,101.32,165.511
21490,101.32,147.868
21494,101.32,149.389
21498,101.32,151.214
21502,101.32,172.204
21506,101.32,188.63
21510,101.32,198.973
21514,101.32,191.672
21518,101.32,172.508
21522,101.32,184.676
21526,101.32,193.802
21530,101.32,199.277
21534,101.32,187.109
21538,101.32,178.592
21542,101.32,189.543
21546,101.32,196.844
21550,101.32,181.025
21554,101.32,170.987
21558,101.32,187.414
21562,101.32,199.582
21566,101.32,183.155
21570,101.32,167.032
21574,101.32,182.242
21578,101.32,191.977
21582,101.32,198.365
21586,101.32,181.938
21590,101.32,175.854
21594,101.32,185.588
21598,101.32,194.106
21602,101.32,201.711
21606,101.32,179.2
21610,101.32,159.427
21614,101.32,183.763
21618,101.32,195.019
21622,101.32,203.232
21626,101.32,183.763
21630,101.32,146.955
21634,101.32,156.689
21638,101.32,139.046
21642,101.32,161.861
21646,101.32,159.123
21650,101.32,177.375
21654,101.32,189.239
21658,101.32,194.714
21662,101.32,148.172
21666,101.32,143.913
21670,101.32,168.857
21674,101.32,146.955
21678,101.32,173.42
21682,101.32,186.805
21686,101.32,195.019
21690,101.32,181.634
21694,101.32,145.738
21698,101.32,165.511
21702,101.32,170.378
21706,101.32,184.98
21710,101.32,194.106
21714,101.32,199.582
21718,101.32,167.641
21722,101.32,135.395
21726,101.32,164.599
21730,101.32,133.874
21734,101.32,159.427
21738,101.32,151.518
21742,101.32,179.809
21746,101.32,191.064
21750,101.32,192.889
21754,101.32,146.042
21758,101.32,134.787
21762,101.32,154.864
21766,101.32,149.389
21770,101.32,166.424
21774,101.32,191.977
21778,101.32,187.718
21782,101.32,167.945
21786,101.32,179.2
21790,101.32,190.151
21794,101.32,195.627
21798,101.32,154.256
21802,101.32,146.651
21806,101.32,169.162
21810,101.32,184.067
21814,101.32,197.148
21818,101.32,191.064
21822,101.32,161.557
21826,101.32,179.504
21830,101.32,190.76
21834,101.32,200.19
21838,101.32,201.711
21842,101.32,167.945
21846,101.32,138.742
21850,101.32,153.952
21854,101.32,154.256
21858,101.32,169.77
21862,101.32,191.672
21866,101.32,199.886
21870,101.32,161.557
21874,101.32,149.693
21878,101.32,173.42
21882,101.32,158.515
21886,101.32,177.679
21890,101.32,195.931
21894,101.32,203.536
21898,101.32,152.431
21902,101.32,136.308
21906,101.32,125.965
21910,101.32,118.056
21914,101.32,112.885
21918,101.32,109.234
21922,101.32,107.409
21926,101.32,106.801
21930,101.32,106.496
21934,101.32,106.192
21938,101.32,105.888
21942,101.32,105.888
21946,101.32,105.584
21950,101.32,105.584
21954,101.32,105.888
21958,101.32,104.063
21962,101.32,96.4578
21966,101.32,141.175
21970,101.32,202.015
21974,101.32,213.575
21978,101.32,176.767
21982,101.32,140.567
21986,101.32,167.336
21990,101.32,150.605
21994,101.32,179.504
21998,101.32,192.889
22002,101.32,200.19
22006,101.32,151.518
22010,101.32,143.305
22014,101.32,151.518
22018,101.32,162.165
22022,101.32,176.158
22026,101.32,190.76
22030,101.32,199.277
22034,101.32,161.861
22038,101.32,136.308
22042,101.32,167.641
22046,101.32,141.479
22050,101.32,165.815
22054,101.32,181.938
22058,101.32,196.844
22062,101.32,184.98
22066,101.32,155.168
22070,101.32,174.637
22074,101.32,189.847
22078,101.32,200.798
22082,101.32,182.851
22086,101.32,156.385
22090,101.32,188.022
22094,101.32,197.756
22098,101.32,192.281
22102,101.32,171.899
22106,101.32,184.372
22110,101.32,199.277
22114,101.32,192.585
22118,101.32,172.204
22122,101.32,186.501
22126,101.32,197.452
22130,101.32,204.145
22134,101.32,148.476
22138,101.32,134.483
22142,101.32,124.748
22146,101.32,115.927
22150,101.32,110.451
22154,101.32,108.017
22158,101.32,107.713
22162,101.32,107.713
22166,101.32,107.409
22170,101.32,106.496
22174,101.32,106.192
22178,101.32,106.496
22182,101.32,106.192
22186,101.32,98.8914
22190,101.32,101.325
22194,101.32,189.847
22198,101.32,192.585
22202,101.32,162.773
22206,101.32,148.172
22210,101.32,170.378
22214,101.32,187.109
22218,101.32,198.365
