timestamp,b0_0,b0_1,b0_2,b0_3,b1_0,b1_1,b1_2,b1_3,b2_0,b2_1,b2_2,b2_3,b2_4,b2_5,b2_6
1766910857.1621726,104.575,101.825,101.075,106.575,122.575,118.075,103.825,99.575,101.022,101.45125,104.1025,102.00675,101.325,41.7522,694.2850000000001
1766910857.1720006,104.575,101.825,101.075,106.575,122.575,118.075,103.825,99.575,101.022,101.45125,104.1025,102.00675,101.325,41.7522,694.2850000000001
1766910857.1820934,104.575,101.825,101.075,106.575,122.575,118.075,103.825,99.575,101.022,101.45125,104.1025,102.00675,101.325,41.7522,694.2850000000001
1766910857.1921103,103.325,101.825,101.325,106.825,122.575,118.075,104.075,100.325,101.022,101.50175,104.00150000000001,101.95625,102.27,39.4842,697.0050000000001
1766910857.202277,103.325,101.825,101.325,106.825,122.575,118.075,104.075,100.325,101.022,101.50175,104.00150000000001,101.95625,102.27,39.4842,697.0050000000001
1766910857.2126873,103.325,101.825,101.325,106.825,122.575,118.075,104.075,100.325,101.022,101.50175,104.00150000000001,101.95625,102.27,39.4842,697.0050000000001
1766910857.2221928,103.825,101.575,101.325,107.575,122.575,118.075,103.825,100.325,101.022,101.426,104.052,101.90575,102.27,38.123400000000004,695.6450000000001
1766910857.2321281,103.825,101.575,101.325,107.575,122.575,118.075,103.825,100.325,101.022,101.426,104.052,101.90575,102.27,38.123400000000004,695.6450000000001
1766910857.242117,105.075,102.325,101.075,106.325,122.575,117.825,104.575,100.325,101.123,101.50175,104.02675,101.90575,101.325,36.5736,696.325
1766910857.2521307,105.075,102.325,101.075,106.325,122.575,117.825,104.575,100.325,101.123,101.50175,104.02675,101.90575,101.325,36.5736,696.325
1766910857.2620478,105.075,102.325,101.075,106.325,122.575,117.825,104.575,100.325,101.123,101.50175,104.02675,101.90575,101.325,36.5736,696.325
1766910857.2721214,104.075,101.825,101.575,106.325,122.075,117.825,104.075,100.825,101.09775,101.55225,104.052,101.7795,101.01,38.955000000000005,695.6450000000001
1766910857.282196,104.075,101.825,101.575,106.325,122.075,117.825,104.075,100.825,101.09775,101.55225,104.052,101.7795,101.01,38.955000000000005,695.6450000000001
1766910857.2922006,104.075,101.825,101.575,106.325,122.075,117.825,104.075,100.825,101.09775,101.55225,104.052,101.7795,101.01,38.955000000000005,695.6450000000001
1766910857.3021426,104.325,101.575,101.325,106.575,121.575,118.075,103.825,100.575,101.022,101.4765,104.07725,101.7795,101.325,43.3776,695.6450000000001
1766910857.3123372,104.325,101.575,101.325,106.575,121.575,118.075,103.825,100.575,101.022,101.4765,104.07725,101.7795,101.325,43.3776,695.6450000000001
1766910857.322002,104.325,101.575,101.325,106.575,121.575,118.075,103.825,100.575,101.022,101.4765,104.07725,101.7795,101.325,43.3776,695.6450000000001
1766910857.3322003,104.575,101.575,101.075,106.325,121.825,117.825,103.825,99.825,101.0725,101.4765,104.07725,101.6785,101.955,41.147400000000005,694.965
1766910857.3422418,104.575,101.575,101.075,106.325,121.825,117.825,103.825,99.825,101.0725,101.4765,104.07725,101.6785,101.955,41.147400000000005,694.965
1766910857.352434,104.575,102.325,101.075,105.825,121.825,117.575,104.075,100.075,100.99675,101.45125,104.00150000000001,101.70375,101.955,39.711000000000006,697.0050000000001
1766910857.3620713,104.575,102.325,101.075,105.825,121.825,117.575,104.075,100.075,100.99675,101.45125,104.00150000000001,101.70375,101.955,39.711000000000006,697.0050000000001
1766910857.3723104,104.575,102.325,101.075,105.825,121.825,117.575,104.075,100.075,100.99675,101.45125,104.00150000000001,101.70375,101.955,39.711000000000006,697.0050000000001
1766910857.3821192,103.825,101.575,101.325,137.825,121.575,117.575,104.825,101.825,101.14825,101.45125,104.00150000000001,102.0825,107.625,37.632000000000005,634.445
1766910857.3921814,103.825,101.575,101.325,137.825,121.575,117.575,104.825,101.825,101.14825,101.45125,104.00150000000001,102.0825,107.625,37.632000000000005,634.445
1766910857.4021435,103.825,101.575,101.325,137.825,121.575,117.575,104.825,101.825,101.14825,101.45125,104.00150000000001,102.0825,107.625,37.632000000000005,634.445
1766910857.4122047,104.575,101.825,102.575,178.825,121.325,117.325,104.325,102.575,101.09775,101.527,104.07725,103.6985,106.36500000000001,36.9894,599.7650000000001
1766910857.4220097,104.575,101.825,102.575,178.825,121.325,117.325,104.325,102.575,101.09775,101.527,104.07725,103.6985,106.36500000000001,36.9894,599.7650000000001
1766910857.4321365,104.575,101.825,102.575,178.825,121.325,117.325,104.325,102.575,101.09775,101.527,104.07725,103.6985,106.36500000000001,36.9894,599.7650000000001
1766910857.4421806,104.075,102.075,102.325,135.325,121.575,117.325,104.075,101.075,101.04725,101.527,104.1025,105.7185,102.58500000000001,41.0718,599.7650000000001
1766910857.4521708,104.075,102.075,102.325,135.325,121.575,117.325,104.075,101.075,101.04725,101.527,104.1025,105.7185,102.58500000000001,41.0718,599.7650000000001
1766910857.4621997,105.325,101.825,101.825,114.825,121.075,117.575,103.825,100.075,101.123,101.50175,104.00150000000001,106.04675,101.01,43.8312,601.8050000000001
1766910857.4721417,105.325,101.825,101.825,114.825,121.075,117.575,103.825,100.075,101.123,101.50175,104.00150000000001,106.04675,101.01,43.8312,601.8050000000001
1766910857.4821317,105.325,101.825,101.825,114.825,121.075,117.575,103.825,100.075,101.123,101.50175,104.00150000000001,106.04675,101.01,43.8312,601.8050000000001
1766910857.49217,104.075,101.575,101.325,112.325,121.325,117.325,103.825,99.825,101.09775,101.4765,104.02675,105.51650000000001,100.38000000000001,41.4498,603.845
1766910857.5021276,104.075,101.575,101.325,112.325,121.325,117.325,103.825,99.825,101.09775,101.4765,104.02675,105.51650000000001,100.38000000000001,41.4498,603.845
1766910857.5122137,104.075,101.575,101.325,112.325,121.325,117.325,103.825,99.825,101.09775,101.4765,104.02675,105.51650000000001,100.38000000000001,41.4498,603.845
1766910857.5221581,103.825,101.325,101.075,112.075,121.075,117.325,104.075,100.575,100.99675,101.5775,103.97625000000001,105.2135,103.215,39.068400000000004,607.245
1766910857.5325742,103.825,101.325,101.075,112.075,121.075,117.325,104.075,100.575,100.99675,101.5775,103.97625000000001,105.2135,103.215,39.068400000000004,607.245
1766910857.5420935,103.825,101.325,101.075,112.075,121.075,117.325,104.075,100.575,100.99675,101.5775,103.97625000000001,105.2135,103.215,39.068400000000004,607.245
1766910857.5521612,104.575,101.825,101.825,111.325,120.825,117.825,104.575,100.575,101.09775,101.45125,104.02675,104.88525,101.01,37.254000000000005,608.605
1766910857.5621536,104.575,101.825,101.825,111.325,120.825,117.825,104.575,100.575,101.09775,101.45125,104.02675,104.88525,101.01,37.254000000000005,608.605
1766910857.5721462,104.575,101.825,101.825,111.325,120.825,117.825,104.575,100.575,101.09775,101.45125,104.02675,104.88525,101.01,37.254000000000005,608.605
1766910857.5821478,104.075,102.075,101.075,112.825,120.575,117.575,104.575,100.075,101.09775,101.50175,103.92575000000001,104.8095,101.325,37.5186,607.245
1766910857.5920477,104.075,102.075,101.075,112.825,120.575,117.575,104.575,100.075,101.09775,101.50175,103.92575000000001,104.8095,101.325,37.5186,607.245
1766910857.602029,104.575,102.075,101.575,112.075,120.825,117.325,103.825,100.325,101.04725,101.527,103.87525000000001,104.53175,101.325,40.8072,605.8850000000001
1766910857.6123142,104.575,102.075,101.575,112.075,120.825,117.325,103.825,100.325,101.04725,101.527,103.87525000000001,104.53175,101.325,40.8072,605.8850000000001
1766910857.6221654,104.575,102.075,101.575,112.075,120.825,117.325,103.825,100.325,101.04725,101.527,103.87525000000001,104.53175,101.325,40.8072,605.8850000000001
1766910857.6327193,104.825,101.825,101.825,111.575,120.825,117.325,104.075,99.825,101.0725,101.50175,103.92575000000001,104.4055,101.01,42.2058,606.565
1766910857.6423328,104.825,101.825,101.825,111.575,120.825,117.325,104.075,99.825,101.0725,101.50175,103.92575000000001,104.4055,101.01,42.2058,606.565
1766910857.6521893,104.825,101.825,101.825,111.575,120.825,117.325,104.075,99.825,101.0725,101.50175,103.92575000000001,104.4055,101.01,42.2058,606.565
1766910857.6621492,104.825,101.575,101.325,111.325,120.825,117.575,104.075,100.075,101.0725,101.45125,103.90050000000001,104.3045,101.64,39.8622,608.605
1766910857.6721404,104.825,101.575,101.325,111.325,120.825,117.575,104.075,100.075,101.0725,101.45125,103.90050000000001,104.3045,101.64,39.8622,608.605
1766910857.6822715,104.825,101.575,101.325,111.325,120.825,117.575,104.075,100.075,101.0725,101.45125,103.90050000000001,104.3045,101.64,39.8622,608.605
1766910857.692115,104.575,102.325,101.325,111.325,120.825,117.075,104.325,125.075,101.0725,101.4765,103.87525000000001,104.12775,106.36500000000001,37.821000000000005,591.605
1766910857.702164,104.575,102.325,101.325,111.325,120.825,117.075,104.325,125.075,101.0725,101.4765,103.87525000000001,104.12775,106.36500000000001,37.821000000000005,591.605
1766910857.7123775,104.575,102.325,101.325,111.325,120.825,117.075,104.325,125.075,101.0725,101.4765,103.87525000000001,104.12775,106.36500000000001,37.821000000000005,591.605
1766910857.7222135,104.575,102.075,102.075,110.575,120.575,117.075,104.075,103.075,101.0725,101.45125,103.92575000000001,103.97625000000001,103.53,36.687,588.205
1766910857.7321332,104.575,102.075,102.075,110.575,120.575,117.075,104.075,103.075,101.0725,101.45125,103.92575000000001,103.97625000000001,103.53,36.687,588.205
1766910857.7421448,104.575,102.325,102.325,110.575,120.575,117.075,104.325,100.075,101.123,101.40075,103.92575000000001,103.92575000000001,102.27,38.312400000000004,590.9250000000001
1766910857.7521803,104.575,102.325,102.325,110.575,120.575,117.075,104.325,100.075,101.123,101.40075,103.92575000000001,103.92575000000001,102.27,38.312400000000004,590.9250000000001
1766910857.7621067,104.575,102.325,102.325,110.575,120.575,117.075,104.325,100.075,101.123,101.40075,103.92575000000001,103.92575000000001,102.27,38.312400000000004,590.9250000000001
1766910857.7721443,105.075,102.075,101.575,110.825,120.575,117.075,104.825,100.325,101.022,101.527,103.87525000000001,103.77425000000001,101.325,43.302,588.8850000000001
1766910857.782124,105.075,102.075,101.575,110.825,120.575,117.075,104.825,100.325,101.022,101.527,103.87525000000001,103.77425000000001,101.325,43.302,588.8850000000001
1766910857.7924926,105.075,102.075,101.575,110.825,120.575,117.075,104.825,100.325,101.022,101.527,103.87525000000001,103.77425000000001,101.325,43.302,588.8850000000001
1766910857.8021479,104.575,101.825,102.075,110.825,120.575,117.325,104.075,100.575,101.022,101.426,103.87525000000001,103.6985,101.64,42.281400000000005,588.8850000000001
1766910857.8120131,104.575,101.825,102.075,110.825,120.575,117.325,104.075,100.575,101.022,101.426,103.87525000000001,103.6985,101.64,42.281400000000005,588.8850000000001
1766910857.8220317,104.575,101.825,102.075,110.825,120.575,117.325,104.075,100.575,101.022,101.426,103.87525000000001,103.6985,101.64,42.281400000000005,588.8850000000001
1766910857.8321555,104.325,102.325,101.325,110.325,121.075,116.825,104.075,100.575,101.0725,101.4765,103.87525000000001,103.547,102.27,39.9378,590.245
1766910857.8421862,104.325,102.325,101.325,110.325,121.075,116.825,104.075,100.575,101.0725,101.4765,103.87525000000001,103.547,102.27,39.9378,590.245
1766910857.8521197,104.325,102.075,102.325,110.075,120.075,116.825,104.075,100.825,101.0725,101.4765,103.87525000000001,103.5975,101.955,38.501400000000004,591.605
1766910857.8621018,104.325,102.075,102.325,110.075,120.075,116.825,104.075,100.825,101.0725,101.4765,103.87525000000001,103.5975,101.955,38.501400000000004,591.605
1766910857.872089,104.325,102.075,102.325,110.075,120.075,116.825,104.075,100.825,101.0725,101.4765,103.87525000000001,103.5975,101.955,38.501400000000004,591.605
1766910857.8820448,104.575,102.075,101.575,109.825,119.825,116.575,104.325,100.325,101.14825,101.426,103.82475000000001,103.37025,101.01,36.9894,591.605
1766910857.8921568,104.575,102.075,101.575,109.825,119.825,116.575,104.325,100.325,101.14825,101.426,103.82475000000001,103.37025,101.01,36.9894,591.605
1766910857.902109,104.575,102.075,101.575,109.825,119.825,116.575,104.325,100.325,101.14825,101.426,103.82475000000001,103.37025,101.01,36.9894,591.605
1766910857.9120638,104.575,101.825,101.325,109.825,120.325,116.825,104.325,100.575,101.14825,101.50175,103.74900000000001,103.26925,101.325,38.766000000000005,590.9250000000001
1766910857.9220443,104.575,101.825,101.325,109.825,120.325,116.825,104.325,100.575,101.14825,101.50175,103.74900000000001,103.26925,101.325,38.766000000000005,590.9250000000001
1766910857.9321096,104.575,101.825,101.325,109.825,120.325,116.825,104.325,100.575,101.14825,101.50175,103.74900000000001,103.26925,101.325,38.766000000000005,590.9250000000001
1766910857.9423928,104.575,102.325,101.825,109.575,119.325,116.575,104.325,100.325,100.99675,101.4765,103.77425000000001,103.1935,101.01,43.037400000000005,590.245
1766910857.952107,104.575,102.325,101.825,109.575,119.325,116.575,104.325,100.325,100.99675,101.4765,103.77425000000001,103.1935,101.01,43.037400000000005,590.245
1766910857.9621773,104.575,102.325,101.825,109.575,119.325,116.575,104.325,100.325,100.99675,101.4765,103.77425000000001,103.1935,101.01,43.037400000000005,590.245
1766910857.9720025,104.825,102.075,101.825,109.325,119.825,116.575,103.825,100.325,101.022,101.50175,103.77425000000001,103.11775,101.01,40.845,590.9250000000001
1766910857.9821458,104.825,102.075,101.825,109.325,119.825,116.575,103.825,100.325,101.022,101.50175,103.77425000000001,103.11775,101.01,40.845,590.9250000000001
1766910857.9921467,104.575,101.825,101.325,109.325,119.325,115.825,104.075,100.075,101.04725,101.426,103.79950000000001,103.11775,102.27,39.333000000000006,591.605
1766910858.002113,104.575,101.825,101.325,109.325,119.325,115.825,104.075,100.075,101.04725,101.426,103.79950000000001,103.11775,102.27,39.333000000000006,591.605
1766910858.0120819,104.575,101.825,101.325,109.325,119.325,115.825,104.075,100.075,101.04725,101.426,103.79950000000001,103.11775,102.27,39.333000000000006,591.605
1766910858.0220053,104.325,101.825,101.825,108.325,119.325,116.075,104.325,100.325,101.09775,101.426,103.77425000000001,102.941,101.955,37.3674,591.605
1766910858.0321393,104.325,101.825,101.825,108.325,119.325,116.075,104.325,100.325,101.09775,101.426,103.77425000000001,102.941,101.955,37.3674,591.605
1766910858.0424483,104.325,101.825,101.825,108.325,119.325,116.075,104.325,100.325,101.09775,101.426,103.77425000000001,102.941,101.955,37.3674,591.605
1766910858.0528836,104.075,101.575,136.575,108.325,119.075,116.325,103.825,100.825,101.123,101.45125,104.22875,102.81475,103.215,37.02720000000001,559.6450000000001
1766910858.062093,104.075,101.575,136.575,108.325,119.075,116.325,103.825,100.825,101.123,101.45125,104.22875,102.81475,103.215,37.02720000000001,559.6450000000001
1766910858.0721123,104.075,101.575,136.575,108.325,119.075,116.325,103.825,100.825,101.123,101.45125,104.22875,102.81475,103.215,37.02720000000001,559.6450000000001
1766910858.0820973,104.575,101.575,118.325,108.575,119.075,116.075,104.075,101.575,101.04725,101.4765,104.557,102.739,102.58500000000001,41.4498,558.965
1766910858.092226,104.575,101.575,118.325,108.575,119.075,116.075,104.075,101.575,101.04725,101.4765,104.557,102.739,102.58500000000001,41.4498,558.965
1766910858.1022203,104.575,101.575,118.325,108.575,119.075,116.075,104.075,101.575,101.04725,101.4765,104.557,102.739,102.58500000000001,41.4498,558.965
1766910858.1121037,104.325,101.575,103.325,108.075,118.825,116.075,104.075,100.825,101.09775,101.5775,104.355,102.5875,102.58500000000001,43.415400000000005,561.005
1766910858.1221514,104.325,101.575,103.325,108.075,118.825,116.075,104.075,100.825,101.09775,101.5775,104.355,102.5875,102.58500000000001,43.415400000000005,561.005
1766910858.1321461,104.325,101.575,102.575,107.825,119.075,116.075,103.575,100.575,101.04725,101.45125,104.153,102.46125,102.27,41.6766,565.7650000000001
1766910858.1421738,104.325,101.575,102.575,107.825,119.075,116.075,103.575,100.575,101.04725,101.45125,104.153,102.46125,102.27,41.6766,565.7650000000001
1766910858.1521838,104.325,101.575,102.575,107.825,119.075,116.075,103.575,100.575,101.04725,101.45125,104.153,102.46125,102.27,41.6766,565.7650000000001
1766910858.1624753,106.075,102.075,102.825,107.825,119.325,116.575,104.325,101.075,101.09775,101.4765,104.00150000000001,102.30975000000001,103.845,39.2952,565.7650000000001
1766910858.1721592,106.075,102.075,102.825,107.825,119.325,116.575,104.325,101.075,101.09775,101.4765,104.00150000000001,102.30975000000001,103.845,39.2952,565.7650000000001
1766910858.1821172,106.075,102.075,102.825,107.825,119.325,116.575,104.325,101.075,101.09775,101.4765,104.00150000000001,102.30975000000001,103.845,39.2952,565.7650000000001
1766910858.1925187,104.575,102.325,102.075,108.325,118.825,116.075,104.075,101.075,101.123,101.45125,103.97625000000001,102.38550000000001,101.325,37.4808,567.8050000000001
1766910858.2021663,104.575,102.325,102.075,108.325,118.825,116.075,104.075,101.075,101.123,101.45125,103.97625000000001,102.38550000000001,101.325,37.4808,567.8050000000001
1766910858.2121477,104.575,102.325,102.075,108.325,118.825,116.075,104.075,101.075,101.123,101.45125,103.97625000000001,102.38550000000001,101.325,37.4808,567.8050000000001
1766910858.2220714,105.075,101.825,101.825,107.075,118.575,115.825,103.575,100.575,101.0725,101.45125,103.90050000000001,102.28450000000001,101.64,37.5186,567.8050000000001
1766910858.2321987,105.075,101.825,101.825,107.075,118.575,115.825,103.575,100.575,101.0725,101.45125,103.90050000000001,102.28450000000001,101.64,37.5186,567.8050000000001
1766910858.2425976,104.075,101.825,101.325,106.825,118.325,115.825,104.075,100.325,101.123,101.426,103.79950000000001,102.15825000000001,101.64,40.5048,569.1650000000001
1766910858.2520494,104.075,101.825,101.325,106.825,118.325,115.825,104.075,100.325,101.123,101.426,103.79950000000001,102.15825000000001,101.64,40.5048,569.1650000000001
1766910858.26216,104.075,101.825,101.325,106.825,118.325,115.825,104.075,100.325,101.123,101.426,103.79950000000001,102.15825000000001,101.64,40.5048,569.1650000000001
1766910858.2723,105.075,101.825,100.825,106.825,117.825,115.575,104.575,100.575,101.09775,101.45125,103.87525000000001,102.05725,101.325,41.903400000000005,569.1650000000001
1766910858.2821238,105.075,101.825,100.825,106.825,117.825,115.575,104.575,100.575,101.09775,101.45125,103.87525000000001,102.05725,101.325,41.903400000000005,569.1650000000001
1766910858.2920437,105.075,101.825,100.825,106.825,117.825,115.575,104.575,100.575,101.09775,101.45125,103.87525000000001,102.05725,101.325,41.903400000000005,569.1650000000001
1766910858.3021379,104.825,102.075,101.325,106.575,117.825,115.575,104.075,100.325,101.09775,101.50175,103.74900000000001,102.00675,101.325,39.5598,569.845
1766910858.3121412,104.825,102.075,101.325,106.575,117.825,115.575,104.075,100.325,101.09775,101.50175,103.74900000000001,102.00675,101.325,39.5598,569.845
1766910858.3220894,104.825,102.075,101.325,106.575,117.825,115.575,104.075,100.325,101.09775,101.50175,103.74900000000001,102.00675,101.325,39.5598,569.845
1766910858.332018,104.325,101.575,101.075,107.825,118.075,116.325,104.075,100.575,101.04725,101.527,103.74900000000001,101.8805,102.27,37.5186,571.205
1766910858.3421063,104.325,101.575,101.075,107.825,118.075,116.325,104.075,100.575,101.04725,101.527,103.74900000000001,101.8805,102.27,37.5186,571.205
1766910858.3521352,104.325,101.575,101.075,107.825,118.075,116.325,104.075,100.575,101.04725,101.527,103.74900000000001,101.8805,102.27,37.5186,571.205
1766910858.362244,104.825,102.325,101.075,106.575,117.825,115.575,104.075,100.825,101.123,101.4765,103.82475000000001,101.90575,101.955,36.498000000000005,571.205
1766910858.3721526,104.825,102.325,101.075,106.575,117.825,115.575,104.075,100.825,101.123,101.4765,103.82475000000001,101.90575,101.955,36.498000000000005,571.205
1766910858.382093,104.825,102.325,101.325,106.575,117.825,115.575,104.075,99.825,101.04725,101.4765,103.77425000000001,101.83,101.955,38.2746,571.8850000000001
1766910858.3922038,104.825,102.325,101.325,106.575,117.825,115.575,104.075,99.825,101.04725,101.4765,103.77425000000001,101.83,101.955,38.2746,571.8850000000001
1766910858.4022198,104.825,102.325,101.325,106.575,117.825,115.575,104.075,99.825,101.04725,101.4765,103.77425000000001,101.83,101.955,38.2746,571.8850000000001
1766910858.4123034,104.325,102.325,101.575,105.825,117.075,114.325,104.075,100.325,101.0725,101.45125,103.77425000000001,101.729,101.325,43.302,571.8850000000001
1766910858.4222114,104.325,102.325,101.575,105.825,117.075,114.325,104.075,100.325,101.0725,101.45125,103.77425000000001,101.729,101.325,43.302,571.8850000000001
1766910858.432184,104.325,102.325,101.575,105.825,117.075,114.325,104.075,100.325,101.0725,101.45125,103.77425000000001,101.729,101.325,43.302,571.8850000000001
1766910858.4421544,103.575,102.325,101.325,106.325,117.575,115.575,104.075,100.075,101.19875,101.50175,103.72375000000001,101.65325,101.01,42.168,571.8850000000001
1766910858.4520862,103.575,102.325,101.325,106.325,117.575,115.575,104.075,100.075,101.19875,101.50175,103.72375000000001,101.65325,101.01,42.168,571.8850000000001
1766910858.4620721,103.575,102.325,101.325,106.325,117.575,115.575,104.075,100.075,101.19875,101.50175,103.72375000000001,101.65325,101.01,42.168,571.8850000000001
1766910858.4721034,104.825,102.075,101.825,106.575,117.325,115.325,104.075,99.825,101.0725,101.426,103.77425000000001,101.6785,102.27,39.7488,571.8850000000001
1766910858.482012,104.825,102.075,101.825,106.575,117.325,115.325,104.075,99.825,101.0725,101.426,103.77425000000001,101.6785,102.27,39.7488,571.8850000000001
1766910858.4921706,104.825,102.075,101.825,106.575,117.325,115.325,104.075,99.825,101.0725,101.426,103.77425000000001,101.6785,102.27,39.7488,571.8850000000001
1766910858.5020947,104.575,102.075,101.575,107.325,117.575,115.575,104.325,100.575,101.04725,101.45125,103.74900000000001,101.628,101.325,37.745400000000004,572.565
1766910858.5121238,104.575,102.075,101.575,107.325,117.575,115.575,104.325,100.575,101.04725,101.45125,103.74900000000001,101.628,101.325,37.745400000000004,572.565
1766910858.5220413,104.325,102.075,101.075,106.325,117.575,115.075,103.825,100.075,101.0725,101.55225,103.6985,101.65325,101.01,36.91380000000001,572.565
1766910858.5324154,104.325,102.075,101.075,106.325,117.575,115.075,103.825,100.075,101.0725,101.55225,103.6985,101.65325,101.01,36.91380000000001,572.565
1766910858.542151,104.325,102.075,101.075,106.325,117.575,115.075,103.825,100.075,101.0725,101.55225,103.6985,101.65325,101.01,36.91380000000001,572.565
1766910858.5521789,104.325,102.075,101.075,106.075,116.825,115.075,104.325,100.325,101.022,101.4765,103.72375000000001,101.628,101.64,39.2196,573.245
1766910858.562167,104.325,102.075,101.075,106.075,116.825,115.075,104.325,100.325,101.022,101.4765,103.72375000000001,101.628,101.64,39.2196,573.245
1766910858.5721524,104.325,102.075,101.075,106.075,116.825,115.075,104.325,100.325,101.022,101.4765,103.72375000000001,101.628,101.64,39.2196,573.245
1766910858.582298,104.325,102.075,100.825,105.825,117.075,114.575,103.575,100.575,100.99675,101.4765,103.648,101.60275,101.01,43.226400000000005,573.9250000000001
1766910858.5921419,104.325,102.075,100.825,105.825,117.075,114.575,103.575,100.575,100.99675,101.4765,103.648,101.60275,101.01,43.226400000000005,573.9250000000001
1766910858.602159,104.325,102.075,100.825,105.825,117.075,114.575,103.575,100.575,100.99675,101.4765,103.648,101.60275,101.01,43.226400000000005,573.9250000000001
1766910858.6122823,104.325,102.575,101.325,106.075,117.075,115.575,103.825,100.325,101.04725,101.4765,103.67325,101.55225,101.01,40.9962,574.605
1766910858.6221292,104.325,102.575,101.325,106.075,117.075,115.575,103.825,100.325,101.04725,101.4765,103.67325,101.55225,101.01,40.9962,574.605
1766910858.632138,104.575,102.075,100.825,106.325,116.575,115.075,104.325,100.075,101.04725,101.50175,103.6985,101.55225,101.64,39.4842,573.9250000000001
1766910858.6421418,104.575,102.075,100.825,106.325,116.575,115.075,104.325,100.075,101.04725,101.50175,103.6985,101.55225,101.64,39.4842,573.9250000000001
1766910858.6520958,104.575,102.075,100.825,106.325,116.575,115.075,104.325,100.075,101.04725,101.50175,103.6985,101.55225,101.64,39.4842,573.9250000000001
1766910858.6622071,103.575,102.075,101.325,106.325,116.825,115.075,104.075,100.075,101.04725,101.4765,103.72375000000001,101.527,100.69500000000001,37.4808,574.605
1766910858.6721075,103.575,102.075,101.325,106.325,116.825,115.075,104.075,100.075,101.04725,101.4765,103.72375000000001,101.527,100.69500000000001,37.4808,574.605
1766910858.6821306,103.575,102.075,101.325,106.325,116.825,115.075,104.075,100.075,101.04725,101.4765,103.72375000000001,101.527,100.69500000000001,37.4808,574.605
1766910858.6921194,103.325,102.825,101.325,105.575,116.325,114.575,103.825,100.075,101.04725,101.325,103.5975,101.527,101.01,36.876000000000005,573.9250000000001
1766910858.7025003,103.325,102.825,101.325,105.575,116.325,114.575,103.825,100.075,101.04725,101.325,103.5975,101.527,101.01,36.876000000000005,573.9250000000001
1766910858.7121496,103.325,102.825,101.325,105.575,116.325,114.575,103.825,100.075,101.04725,101.325,103.5975,101.527,101.01,36.876000000000005,573.9250000000001
1766910858.7222326,104.325,102.075,101.075,105.825,116.325,114.825,104.075,100.325,101.09775,101.45125,103.648,101.5775,101.325,41.0718,575.2850000000001
1766910858.7321901,104.325,102.075,101.075,105.825,116.325,114.825,104.075,100.325,101.09775,101.45125,103.648,101.5775,101.325,41.0718,575.2850000000001
1766910858.7421055,104.325,102.075,101.075,105.825,116.325,114.825,104.075,100.325,101.09775,101.45125,103.648,101.5775,101.325,41.0718,575.2850000000001
1766910858.7520072,104.325,101.075,101.075,106.075,116.075,114.575,104.325,100.075,101.04725,101.45125,103.648,101.50175,101.325,43.226400000000005,575.2850000000001
1766910858.7621188,104.325,101.075,101.075,106.075,116.075,114.575,104.325,100.075,101.04725,101.45125,103.648,101.50175,101.325,43.226400000000005,575.2850000000001
1766910858.7721257,104.575,101.825,101.075,105.075,116.075,115.075,103.825,99.575,101.09775,101.45125,103.62275,101.527,101.01,41.5632,575.2850000000001
1766910858.7820442,104.575,101.825,101.075,105.075,116.075,115.075,103.825,99.575,101.09775,101.45125,103.62275,101.527,101.01,41.5632,575.2850000000001
1766910858.7921028,104.575,101.825,101.075,105.075,116.075,115.075,103.825,99.575,101.09775,101.45125,103.62275,101.527,101.01,41.5632,575.2850000000001
1766910858.8020902,104.825,102.075,100.325,105.575,117.075,114.325,104.325,100.575,101.022,101.4765,103.62275,101.45125,102.27,39.2196,576.6450000000001
1766910858.8120975,104.825,102.075,100.325,105.575,117.075,114.325,104.325,100.575,101.022,101.4765,103.62275,101.45125,102.27,39.2196,576.6450000000001
1766910858.8221128,104.825,102.075,100.325,105.575,117.075,114.325,104.325,100.575,101.022,101.4765,103.62275,101.45125,102.27,39.2196,576.6450000000001
1766910858.832229,103.825,102.075,100.825,106.825,116.075,114.575,104.075,99.575,101.0725,101.50175,103.648,101.5775,103.53,37.4052,553.5250000000001
1766910858.8421037,103.825,102.075,100.825,106.825,116.075,114.575,104.075,99.575,101.0725,101.50175,103.648,101.5775,103.53,37.4052,553.5250000000001
1766910858.8521178,103.825,102.075,100.825,106.825,116.075,114.575,104.075,99.575,101.0725,101.50175,103.648,101.5775,103.53,37.4052,553.5250000000001
1766910858.862171,104.825,102.325,101.825,111.825,116.075,114.575,104.075,101.075,101.0725,101.45125,103.648,102.20875000000001,101.64,37.4808,557.605
1766910858.8721585,104.825,102.325,101.825,111.825,116.075,114.575,104.075,101.075,101.0725,101.45125,103.648,102.20875000000001,101.64,37.4808,557.605
1766910858.8822167,105.575,101.825,101.075,106.825,115.825,114.325,104.075,100.075,101.09775,101.45125,103.62275,102.00675,101.955,40.5426,558.2850000000001
1766910858.8921392,105.575,101.825,101.075,106.825,115.825,114.325,104.075,100.075,101.09775,101.45125,103.62275,102.00675,101.955,40.5426,558.2850000000001
1766910858.9021404,105.575,101.825,101.075,106.825,115.825,114.325,104.075,100.075,101.09775,101.45125,103.62275,102.00675,101.955,40.5426,558.2850000000001
1766910858.9120626,104.575,102.575,101.075,107.075,115.825,114.325,104.075,100.325,101.04725,101.4765,103.62275,101.8805,101.64,42.9996,561.005
